Id,Entidad financiera,Dirección,Localidad,CP,Telediscado,Teléfono,Fax,Caj.Aut.,Latitud,Longitud
2573,BANCO PIANO S.A.,CORDOBA 4560,VILLA BALLESTER,B1653BJX,,,,NO,34.551352,58.552114
2574,BANCO CREDICOOP COOPERATIVO LIMITADO,GRAL. ROCA 4785,VILLA BALLESTER,B1653JUK,,,,NO,-34.562459,-58.575912
2575,BANCO DE LA PROVINCIA DE BUENOS AIRES,PACIFICO RODRIGUEZ 40,VILLA BALLESTER,B1653BKB,,,,NO,-34.549891,-58.553423
2576,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,PUEYRREDON 2701 Y VIRREY LORETO,VILLA BALLESTER,B1653CIQ,,,,NO,-34.5587,-58.572139
2577,HSBC BANK ARGENTINA S.A.,AV. MARQUEZ 990,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1650BTA,11,47536729,,NO,-34.345722,-58.593494
2578,BANCO DE LA NACION ARGENTINA,AVDA. JOSÉ ALTUBE 1761,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1665BKA,,,,NO,-34.521621,-587.50306
2579,BANCO SUPERVIELLE S.A.,GAUCHO CRUZ 5366,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1682AKJ,11,48445522,,NO,-34.5889,-58.5718
2580,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,JUAN DOMINGO PERON 1001 Y LAUTARO,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1684BJA,,,,NO,34.636589,58.584659
2581,BANCO DE LA NACION ARGENTINA,MARTIN FIERRO 6550,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1682ALR,,,,NO,-34.579334,-585.84194
2582,BANCO DE LA NACION ARGENTINA,MARTIN FIERRO 6550,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1682ALR,,,,NO,-34.57933,-585.84194
2583,BANCO DE LA PROVINCIA DE BUENOS AIRES,SANTOS VEGA 5837,VILLA BOSCH (EST. JUAN MARÍA BOSCH),B1682AIC,,,,NO,-34.586632,-58.576638
2584,BANCO DE LA PROVINCIA DE BUENOS AIRES,AVENIDA GENERAL MARTÍN RODRÍGUEZ 1502,VILLA CENTENARIO,B2700XAO,11,42424822,,NO,-34.735662,-58.433783
2585,BANCO MACRO S.A.,AV. LIBERTADOR GRAL. SAN MARTIN 1371 PB,VILLA CHACABUCO,B1650HWK,,,,NO,-34.582784,-58.529596
2586,HSBC BANK ARGENTINA S.A.,AV. JUAN LEMOS 2809,VILLA DE MAYO,B1613FKE,11,44639822,,NO,-34.523963,-58.868006
2587,BANCO DE LA PROVINCIA DE BUENOS AIRES,EVA PERÓN 3436,VILLA DE MAYO,B1614CMD,11,46600221,,NO,-34.503015,-58.682031
2588,BANCO BBVA ARGENTINA S.A.,AV. MITRE 4165/9,VILLA DOMÍNICO,B1874AAB,11,43480105,,NO,-34.689709,-58.336945
2589,BANCO BBVA ARGENTINA S.A.,AV. MITRE 4165/9,VILLA DOMÍNICO,B1874AAB,,,,NO,-34.689709,-58.336945
2590,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. ARANA (CALLE 419) 1852,VILLA ELISA,B1894ABS,221,4870102 int 15090,4870018,NO,-34.864551,-58.092036
2591,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 411 2541,VILLA ELISA,B1894DLA,221,4741882,4741968,NO,-34.865273,-58.108974
2592,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 411 2541,VILLA ELISA,B1894DLA,,,,NO,-34.864791,-58.108491
2593,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 85 600,VILLA ELVIRA,B1914BWW,221,4251141,,NO,-34.940912,-57.9142
2594,BANCO DE LA PROVINCIA DE BUENOS AIRES,CAMINO PRESIDENTE JUAN DOMINGO PERON 5490,VILLA FIORITO,B1821CRB,11,42394220,,NO,-34.706859,-58.456495
2595,BANCO DE LA PROVINCIA DE BUENOS AIRES,ALAMEDA 208,VILLA GESELL,B7165JCV,,,,NO,-37.243571,-56.973464
2596,BANCO SANTANDER ARGENTINA S.A.,AV 3 250 PB DPTO: 1,VILLA GESELL,B7165HCO,,,,NO,31.74198,60.519526
2597,BANCO SANTANDER ARGENTINA S.A.,AV 3 250 PB DPTO: 1,VILLA GESELL,B7165HCO,,,,NO,31.741981,60.519526
2598,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 3 (SAN MARTIN) 141,VILLA GESELL,B7165KRB,,,,NO,-37.286623,-56.994067
2599,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 3 (SAN MARTIN) 751,VILLA GESELL,B7165HCG,,,,NO,-37.259689,-56.971073
2600,BANCO DE LA NACION ARGENTINA,AVENIDA 3,VILLA GESELL,B7165HCV,,,,NO,-37.261707,-569.72544
2601,BANCO DE LA NACION ARGENTINA,AVENIDA 3,VILLA GESELL,B7165HCV,,,,NO,-37.26171,-569.72544
2602,BANCO DE LA PROVINCIA DE BUENOS AIRES,AVENIDA 3 0000000751,VILLA GESELL,B7165HCG,2255,462644,,NO,-37.259856,-56.970725
2603,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. INTENDENTE RATTI 10,VILLA GOBERNADOR UDAONDO,B1714KCB,,,,NO,-34.660867,-58.671037
2604,BANCO DE LA NACION ARGENTINA,BELGRANO 198,VILLA IRIS,B8126AED,,,,NO,-38.171847,-632.36403
2605,BANCO DE LA NACION ARGENTINA,MANUEL BELGRANO 198,VILLA IRIS,B8126AED,,,,NO,-38.171847,-632.364
2606,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. BRIGADIER J M DE ROSAS 2500,VILLA JOSÉ LEÓN SUÁREZ,B1655MSS,,,,NO,-34.530053,-58.574726
2607,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. BRIGADIER JUAN MANUEL DE ROSAS 2969,VILLA JOSÉ LEÓN SUÁREZ,B1655ABA,11,47204902,,NO,-34.534791,-58.577532
2608,BANCO DE LA PROVINCIA DE BUENOS AIRES,DR. IGNACIO ARIETA 264,VILLA LUZURIAGA,B1753AOF,11,44601215,44433565,NO,-34.658528,-58.587144
2609,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 10 REPUBLICA DEL LIBANO 4055,VILLA LYNCH,B1672ASA,,,,NO,-34.591811,-58.525612
2610,BANCO DE LA PROVINCIA DE BUENOS AIRES,ESTRADA 1890 Y SAAVEDRA,VILLA MAIPÚ,B1650KAD,11,47522327 int 15041,47522312,NO,-34.568181,-58.52052
2611,BANCO DE LA PROVINCIA DE BUENOS AIRES,ESTRADA 1890 Y SAAVEDRA,VILLA MAIPÚ,B1650KBJ,,,,NO,-34.56486,-58.515286
2612,BANCO CREDICOOP COOPERATIVO LIMITADO,ESTRADA 2359,VILLA MAIPÚ,B6000XAL,11,47551383,47551383,NO,-34.570064,-58.524045
2613,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. MITRE 421,VILLA MARTELLI,B1603CQE,,,,NO,-34.544919,-58.501435
2614,BANCO BBVA ARGENTINA S.A.,CUYO 3367,VILLA MARTELLI,B1640GJA,11,43416446,,NO,-34.50109,-58.538335
2615,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FRANCISCO NARCISO LAPRIDA 3175,VILLA MARTELLI,B1603AAA,,,,NO,-34.544547,-58.498135
2616,BANCO CREDICOOP COOPERATIVO LIMITADO,LAPRIDA 3499,VILLA MARTELLI,B1603AAG,11,47606228,47606228,NO,-34.546663,-58.501225
2617,BANCO CREDICOOP COOPERATIVO LIMITADO,LAPRIDA 3499,VILLA MARTELLI,B1603AAG,,,,NO,-34.546663,-58.501225
2618,BANCO BBVA ARGENTINA S.A.,LAPRIDA 3943,VILLA MARTELLI,B1603AAQ,,,,NO,-34.548847,-58.506096
2619,BANCO SANTANDER ARGENTINA S.A.,LAPRIDA 4851 PB DPTO: 1,VILLA MARTELLI,B1603ABI,,,,NO,34.553313,58.515918
2620,BANCO DE LA NACION ARGENTINA,ZUFRATEGUI 4380,VILLA MARTELLI,B1603DAZ,,,,NO,-34.553579,-585.09052
2621,BANCO DE LA PROVINCIA DE BUENOS AIRES,SUIPACHA 245,VILLA ORTIZ (EST. CORONEL MOM),B6628AWE,,,,NO,-35.033334,-60.266667
2622,BANCO DE LA NACION ARGENTINA,AV. DEL LIBERTADOR GRAL.S.MARTIN 199,VILLA RAMALLO,B2914XAB,,,,NO,-33.50004,-600.65383
2623,BANCO DE LA NACION ARGENTINA,AV. DEL LIBERTADOR GRAL.S.MARTIN 199,VILLA RAMALLO,B2914XAB,,,,NO,-33.500004,-600.65383
2624,BANCO DE LA PROVINCIA DE BUENOS AIRES,CARLOS SAAVEDRA LAMAS 1299,VILLA ROSA,B1631AAG,230,4428601,,NO,-34.416973,-58.868532
2625,BANCO COLUMBIA S.A.,HIPOITO YRIGOYEN 1212,VILLA ROSA,B1631CUL,,,,NO,-34.419034,-58.86747
2626,BANCO DE LA PROVINCIA DE BUENOS AIRES,LA PATRIA 3005,VILLA SANTOS TESEI,B1688FBA,11,44590955,,NO,-34.613442,-58.634581
2627,BANCO DE LA PROVINCIA DE BUENOS AIRES,LA PATRIA 3005 Y POETA RISSO,VILLA SANTOS TESEI,B1688FBA,11,44590955,44597099,NO,-34.613442,-58.634581
2628,BANCO DE LA PROVINCIA DE BUENOS AIRES,LA PATRIA 3005 Y POETA RISSO,VILLA SANTOS TESEI,B1688FBA,,,,NO,-34.613389,-58.634559
2629,BANCO DE LA PROVINCIA DE BUENOS AIRES,52 (BELGRANO) 3747,VILLA YAPEYÚ,B1650CCM,,,,NO,-34.577259,-58.537857
2630,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. INTENDENTE CAMPOS 2001,VILLA YAPEYÚ,B1650BFI,,,,NO,-34.577259,-58.537857
2631,BANCO DE LA PROVINCIA DE BUENOS AIRES,DR. RICARDO BALBIN 1753,VILLA YAPEYÚ,B1650AAE,,,,NO,-34.581692,-58.54098
2632,BANCO DE LA PROVINCIA DE BUENOS AIRES,DR. RICARDO BALBIN 3200,VILLA YAPEYÚ,B1650NBN,,,,NO,-34.571836,-58.553347
2633,BANCO DE LA PROVINCIA DE BUENOS AIRES,RIO COLORADO 147,VILLALONGA,B8512AXC,,,,NO,-39.91484,-62.618792
2634,BANCO SANTANDER ARGENTINA S.A.,AV BRIG GRAL JUAN MANUEL DE ROSAS 23635/53 PB DPTO: 1,VIRREY DEL PINO,B1764AAO,,,,NO,34.849801,58.656691
2635,BANCO DE LA PROVINCIA DE BUENOS AIRES,AVENIDA BRIGADIER GRAL. JM DE ROSAS 0000023850,VIRREY DEL PINO,B1764AAQ,2202,433328,,NO,-34.85355,-58.65591
2636,BANCO DE LA PROVINCIA DE BUENOS AIRES,AVENIDA BRIGADIER GRAL. JM DE ROSAS 23850 23850,VIRREY DEL PINO,B1764AAQ,2202,433328,,NO,-34.851813,-58.657989
2637,BANCO DE LA PROVINCIA DE BUENOS AIRES,JUAN MANUEL DE ROSAS 21533,VIRREY DEL PINO,B1763ACE,2202,442547,,NO,-34.8313,-58.647237
2638,BANCO DE LA PROVINCIA DE BUENOS AIRES,JUAN MANUEL DE ROSAS 21533,VIRREY DEL PINO,B1763ACA,,,,NO,-34.828133,-58.646205
2639,COMPAÑIA FINANCIERA ARGENTINA S.A.,AV. AVELLANEDA 1825,VIRREYES,B1645COC,,,,NO,-34.451401,-58.554022
2640,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. AVELLANEDA 3155,VIRREYES,B1645CPE,,,,NO,-34.457742,-58.566779
2641,BANCO DE LA NACION ARGENTINA,AVELLANEDA 3315,VIRREYES,B1645CPG,,,,NO,-34.458689,-585.68523
2642,BANCO DE LA NACION ARGENTINA,AVELLANEDA 3315,VIRREYES,B1645CPG,,,,NO,-34.45869,-585.68523
2643,BANCO DE LA PROVINCIA DE BUENOS AIRES,MIGUEL CANE,VIRREYES,B1645CIV,11,47447602,,NO,-34.464121,-58.583909
2644,BANCO DE LA PROVINCIA DE BUENOS AIRES,LA POSTA 41,VIVORATA,B7798ALA,,,,NO,-37.658112,-57.668335
2645,BANCO PIANO S.A.,AV MITRE 6649,WILDE,B1875ABJ,,,,NO,34.707146,58.314585
2646,BANCO PIANO S.A.,AV MITRE 6649,WILDE,B1875ABJ,,,,NO,34.707399,58.313609
2647,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. BARTOLOME MITRE 6458,WILDE,B1875ABU,,,,NO,-34.705436,-58.316058
2648,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV. LAS FLORES 241,WILDE,B1875DDE,,,,NO,-34.701905,-58.317017
2649,BANCO COMAFI SOCIEDAD ANONIMA,AV. MITRE 5939 PB DPTO: LOCAL,WILDE,B1875ABC,,,,NO,34.701113,58.321391
2650,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. MITRE 6340,WILDE,B1875ABT,,,,NO,-34.704113,-58.318919
2651,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. MITRE 6340,WILDE,B1875ABT,,,,NO,-34.70433,-58.316914
2652,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. MITRE 6340,WILDE,B1875ABT,11,42173640,42173640,NO,-34.70433,-58.316914
2653,BANCO DE LA NACION ARGENTINA,AV. MITRE 6440,WILDE,B1875ABU,,,,NO,-34.70544,-583.15644
2654,BANCO COMAFI SOCIEDAD ANONIMA,AVENIDA MITRE 5939 PB DPTO: LOCAL,WILDE,B1875ABC,,,,NO,-34.701113,-58.321391
2655,BANCO SANTANDER ARGENTINA S.A.,AVENIDA MITRE 6222 PB DPTO: 1,WILDE,B1875ABS,,,,NO,34.703167,58.318433
2656,BANCO SANTANDER ARGENTINA S.A.,AVENIDA MITRE 6310 PB DPTO: 1,WILDE,B1875ABT,,,,NO,34.703938,58.317319
2657,BANCO DE LA PROVINCIA DE BUENOS AIRES,CRISOLOGO LARRALDE 0000005813,WILDE,B1875AQG,,,,NO,-34.709344,-58.331074
2658,BANCO CREDICOOP COOPERATIVO LIMITADO,LAS FLORES 1600,WILDE,B1875DER,,,,NO,-34.691069,-58.304208
2659,BANCO BBVA ARGENTINA S.A.,MITRE 6250/52,WILDE,B1875ABS,11,43480118,,NO,-34.703651,-58.318138
2660,BANCO BBVA ARGENTINA S.A.,MITRE 6250/52,WILDE,B1875ABS,,,,NO,-34.703651,-58.318138
2661,BANCO CREDICOOP COOPERATIVO LIMITADO,AV GOBERNADOR VALENTIN VERGARA 5750,WILLIAM C. MORRIS,B1686LWR,,,,NO,-34.5712,-58.646022
2662,BANCO DE LA PROVINCIA DE BUENOS AIRES,GENERAL CORRADO VILLEGAS 1795,WILLIAM C. MORRIS,B1681BPU,11,46651313,,NO,-34.578642,-58.655237
2663,BANCO DE LA PROVINCIA DE BUENOS AIRES,VILLEGAS 2200,WILLIAM C. MORRIS,B1681BQH,11,46651313,,NO,-34.582213,-58.658009
2664,BANCO SANTANDER ARGENTINA S.A.,19 DE MARZO 234 PB DPTO: 1,ZARATE,B2800ANF,,,,NO,34.096955,59.022622
2665,BANCO MACRO S.A.,19 DE MARZO 272 PB,ZARATE,B2800ANF,,,,NO,-34.097238,-59.022405
2666,BANCO PATAGONIA S.A.,ALMIRANTE BROWN 115,ZARATE,B2800ASC,,,,NO,-34.097031,-59.025195
2667,BANCO CREDICOOP COOPERATIVO LIMITADO,ANDRADE 81,ZARATE,B2800DGA,,,,NO,-34.096011,-59.027155
2668,BANCO DE LA NACION ARGENTINA,AV. RIVADAVIA 699,ZARATE,B2800GLM,,,,NO,-34.09513,-590.24015
2669,BANCO DE LA NACION ARGENTINA,AV. RIVADAVIA 699,ZARATE,B2800GLM,,,,NO,-34.095127,-590.24015
2670,BANCO BBVA ARGENTINA S.A.,BELGRANO 702,ZARATE,B2800JBP,,,,NO,-34.09594,-59.023438
2671,BANCO BBVA ARGENTINA S.A.,BELGRANO 702,ZARATE,B2800JBP,3487,422348,,NO,-34.09594,-59.023438
2672,BANCO DE LA PROVINCIA DE BUENOS AIRES,INDEPENDENCIA 802 Y JUSTA LIMA DE ATUCHA,ZARATE,B2800JIN,3487,422159 int 17103,423132,NO,-34.098099,-59.023336
2673,BANCO DE LA PROVINCIA DE BUENOS AIRES,INDEPENDENCIA 802 Y JUSTA LIMA DE ATUCHA,ZARATE,B2800JIN,3487,422159 int 17103,430037,NO,-34.098099,-59.023336
2674,BANCO DE LA PROVINCIA DE BUENOS AIRES,INDEPENDENCIA 802 Y JUSTA LIMA DE ATUCHA,ZARATE,B2800JIN,,,,NO,-34.097957,-59.023167
2675,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,ITUZAINGO 654,ZARATE,B2800JFL,,,,NO,-34.096488,-59.022402
2676,BANCO COLUMBIA S.A.,JUSTA LIMA 351/3,ZARATE,B2800AQG,,,,NO,-3.409835,-59.022875
2677,BANCO COMAFI SOCIEDAD ANONIMA,JUSTA LIMA DE ATUCHA 115,ZARATE,B2800AQC,,,,NO,-34.096525,-58.024243
2678,BANCO COMAFI SOCIEDAD ANONIMA,JUSTA LIMA DE ATUCHA 115 PB DPTO: LOCAL,ZARATE,B2800AQC,,,,NO,34.096525,59.024243
2679,COMPAÑIA FINANCIERA ARGENTINA S.A.,JUSTA LIMA DE ATUCHA 165,ZARATE,B2800AQC,,,,NO,-34.096975,-59.023941
2680,HSBC BANK ARGENTINA S.A.,JUSTA LIMA DE ATUCHA 29,ZARATE,B2800AQA,3487,440608,,NO,-34.095835,-59.902477
2681,BANCO CREDICOOP COOPERATIVO LIMITADO,JUSTA LIMA DE ATUCHA 299,ZARATE,B2800AQE,,,,NO,-34.097927,-59.023206
2682,BANCO CREDICOOP COOPERATIVO LIMITADO,JUSTA LIMA DE ATUCHA 299,ZARATE,B2800AQE,3487,423487,423487,NO,-34.097927,-59.023206
2683,BANCO DE LA PROVINCIA DE BUENOS AIRES,JUSTA LIMA DE ATUCHA 782,ZARATE,B2800AQP,,,,NO,-34.101624,-59.020301
2684,BANCO DE LA PROVINCIA DE BUENOS AIRES,JUSTA LIMA DE ATUCHA 782,ZARATE,B2800AQP,3487,422159 int 17103,430037,NO,-34.101614,-59.020435
2685,BANCO SANTANDER ARGENTINA S.A.,LOPEZ Y PLANES 1360 PB DPTO: 1,ZARATE,B2800LAP,,,,NO,34.111473,59.020241
2686,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,RUTA 193 KM 3 Y CROACIA,ZARATE,B2800OFA,,,,NO,-34.098808,-59.032291
2687,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,RUTA PROVINCIAL 193 KM 3 Y CROACIA,ZARATE,B2800OFA,,,,NO,-34.098808,-59.032291
2688,BANCO BBVA ARGENTINA S.A.,24 DE NOVIEMBRE 2150,CABA ZONA NORTE,C1242AAS,,,,NO,-34.636146,-58.410096
2689,NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA,25 DE MAYO 168,CABA ZONA NORTE,C1002ABD,,,,NO,-34.60575,-58.37094
2690,BANCO DE LA NACION ARGENTINA,25 DE MAYO 230,CABA ZONA NORTE,C1036AAF,,,,NO,-34.624237,-583.45029
2691,BANCO DEL CHUBUT S.A.,25 DE MAYO 267,CABA ZONA NORTE,U9210XAC,,,,NO,-34.604888,-58.37116
2692,BANCO DEL CHUBUT S.A.,25 DE MAYO 267 DPTO: LOCAL,CABA ZONA NORTE,C1002ABE,,,,NO,-34.604783,-58.37087
2693,BANCO DE LA CIUDAD DE BUENOS AIRES,25 DE MAYO 294 PB,CABA ZONA NORTE,C1002ABF,11,43422668,,NO,-34.695438,-58.37104
2694,BANCO DE LA CIUDAD DE BUENOS AIRES,25 DE MAYO 294 PB,CABA ZONA NORTE,C1002ABF,11,43422668,,NO,-34.604424,-58.37104
2695,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,25 DE MAYO 362,CABA ZONA NORTE,C1002ABH,,,,NO,-34.603531,-58.371067
2696,BANCO DE FORMOSA S.A.,25 DE MAYO 454 PB DPTO: PB Y 25 DE MAYO,CABA ZONA NORTE,C1002ABJ,,,,NO,-34.360891,-58.221612
2697,BANCO DE LA NACION ARGENTINA,9 DE JULIO 1925,CABA ZONA NORTE,C1036AAF,,,,NO,-34.61212,-583.81517
2698,BANCO DE LA NACION ARGENTINA,ABRAHAM J. LUPPI 1086,CABA ZONA NORTE,C1416ASV,,,,NO,-34.61229,-584.80764
2699,BANCO CREDICOOP COOPERATIVO LIMITADO,ADOLFO ALSINA 637,CABA ZONA NORTE,C1087AAI,11,43315070,43315070,NO,-34.610391,-58.375454
2700,HSBC BANK ARGENTINA S.A.,AGÜERO 628,CABA ZONA NORTE,C1193AAQ,11,48662744,,NO,-34.604052,-58.409729
2701,HSBC BANK ARGENTINA S.A.,ALEM 653 PB DPTO: LOCAL,CABA ZONA NORTE,C1001AAB,11,43140067,,NO,-34.600023,-58.37036
2702,BANCO DE LA NACION ARGENTINA,ALFEREZ FRANCISCO PAREJA 152,CABA ZONA NORTE,C1036AAF,,,,NO,-34.622721,-583.55452
2703,BANCO PATAGONIA S.A.,ALICIA M. DE JUSTO 750 UF,CABA ZONA NORTE,C1107AAB,,,,NO,-32.940597,-60.723476
2704,BANCO SANTANDER ARGENTINA S.A.,ALICIA MOREAU DE JUSTO 164 PB DPTO: 1,CABA ZONA NORTE,C1107AAP,,,,NO,34.600326,58.367515
2705,BANCO CREDICOOP COOPERATIVO LIMITADO,ALICIA MOREAU DE JUSTO 2036,CABA ZONA NORTE,C1107AFP,11,43148291,43148291,NO,-34.623319,-58.36509
2706,BANCO BBVA ARGENTINA S.A.,ALICIA MOREAU DE JUSTO 840,CABA ZONA NORTE,C1107AAR,11,43407023,,NO,-34.612041,-58.366283
2707,BANCO SANTANDER ARGENTINA S.A.,ALSINA 1338 PB DPTO: 1,CABA ZONA NORTE,C1088AAJ,,,,NO,34.611044,58.385311
2708,BANCO DE LA NACION ARGENTINA,ALSINA 1356,CABA ZONA NORTE,C1088AAJ,,,,NO,-34.61103,-583.85553
2709,BANCO DE LA NACION ARGENTINA,ALSINA 1356,CABA ZONA NORTE,C1203AAN,,,,NO,-34.61103,-583.85553
2710,BANCO DE LA NACION ARGENTINA,ALSINA 365,CABA ZONA NORTE,C1087AAC,,,,NO,-34.637295,-585.50869
2711,BANCO DE LA NACION ARGENTINA,ALSINA 365,CABA ZONA NORTE,C1087AAC,,,,NO,-34.610098,-583.71587
2712,BANCO BBVA ARGENTINA S.A.,ALVAREZ JONTE 5255,CABA ZONA NORTE,C1407GPG,,,,NO,-34.62376,-58.511086
2713,BANCO BBVA ARGENTINA S.A.,ALVAREZ JONTE 5255,CABA ZONA NORTE,C1407GPG,11,43483007,,NO,-34.62376,-58.511086
2714,BANCO DE LA PROVINCIA DE BUENOS AIRES,ALVAREZ JONTE 5269,CABA ZONA NORTE,C1407KQD,,,,NO,-34.62396,-58.5113
2715,BANCO DE LA NACION ARGENTINA,ALVAREZ JONTE 6383,CABA ZONA NORTE,C1408BXF,,,,NO,-34.633374,-585.0792
2716,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,ALVAREZ JONTE 6383 PB,CABA ZONA NORTE,C1408BXF,,,,NO,-34.63335,-58.521236
2717,BANCO BBVA ARGENTINA S.A.,ALVAREZ THOMAS 402/418,CABA ZONA NORTE,C1427CCR,,,,NO,-34.581067,-58.4494
2718,BANCO COMAFI SOCIEDAD ANONIMA,AMANCIO ALCORTA 3000 PB DPTO: LOCAL,CABA ZONA NORTE,C1437JPC,,,,NO,34.647532,58.403121
2719,BANCO DE LA CIUDAD DE BUENOS AIRES,AMBROSETTI 743 PB,CABA ZONA NORTE,C1405DCS,11,43298600,,NO,-34.608972,-58.437983
2720,BANCO DE LA CIUDAD DE BUENOS AIRES,ARAOZ 265 PB,CABA ZONA NORTE,C1023AAT,11,48010081,,NO,-34.695438,-58.504719
2721,BANCO DE LA NACION ARGENTINA,ARENALES 819,CABA ZONA NORTE,C1061AAC,,,,NO,-34.594076,-583.78839
2722,BANCO SANTANDER ARGENTINA S.A.,ARIAS 3751 PB DPTO: 1,CABA ZONA NORTE,C1430CRG,,,,NO,34.547538,58.486304
2723,BANCO SANTANDER ARGENTINA S.A.,ASUNCION 4189 PB DPTO: 1,CABA ZONA NORTE,C1419HGS,,,,NO,34.602096,58.513094
2724,BANCO DE LA NACION ARGENTINA,"AUTOPISTA EZEIZA CAÑUELAS, TRAMO J. NEWBERY KM 1.620",CABA ZONA NORTE,C1036AAF,,,,NO,-34.796205,-585.15336
2725,BANCO SANTANDER ARGENTINA S.A.,AV ALICIA MOREAU DE JUSTO 1498/1500 PB DPTO: 1,CABA ZONA NORTE,C1107AFD,,,,NO,34.615561,58.366004
2726,BANCO SANTANDER ARGENTINA S.A.,AV ALVAREZ JONTE 4502 PB DPTO: 1,CABA ZONA NORTE,C1407GOZ,,,,NO,34.618026,58.502433
2727,BANCO SANTANDER ARGENTINA S.A.,AV BELGRANO 980 PB DPTO: 1,CABA ZONA NORTE,C1092AAW,,,,NO,34.613036,58.380175
2728,BANCO SUPERVIELLE S.A.,AV CABILDO 1020,CABA ZONA NORTE,C1426AAX,11,52971320,,NO,-34.5691,-58.4466
2729,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,AV CABILDO 1750,CABA ZONA NORTE,C1426ABR,,,,NO,-34.565288,-58.453737
2730,BANCO SANTANDER ARGENTINA S.A.,AV CABILDO 2499 PB DPTO: 1,CABA ZONA NORTE,C1428AAH,,,,NO,34.558383,58.459823
2731,BANCO HIPOTECARIO S.A.,AV CABILDO 2971,CABA ZONA NORTE,C1429AAA,,,,NO,-34.554739,-58.462987
2732,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,AV CABILDO 3223,CABA ZONA NORTE,C1429AAD,,,,NO,-34.552574,-58.465251
2733,BANCO SANTANDER ARGENTINA S.A.,AV CABILDO 3349 PB DPTO: 1,CABA ZONA NORTE,C1429AAE,,,,NO,34.551722,58.465991
2734,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,AV CABILDO 451,CABA ZONA NORTE,C1426AAE,,,,NO,-34.571681,-58.441359
2735,BANCO DE LA CIUDAD DE BUENOS AIRES,AV CABILDO 690 PB,CABA ZONA NORTE,C1426AAT,11,43298600,,NO,-34.570645,-58.443734
2736,BANCO SANTANDER ARGENTINA S.A.,AV CABILDO 769 PB DPTO: 1,CABA ZONA NORTE,C1426AAH,,,,NO,34.570049,58.444661
2737,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,AV CALLAO 1661,CABA ZONA NORTE,C1024AAC,,,,NO,-34.590356,-58.390321
2738,BANCO SANTANDER ARGENTINA S.A.,AV CALLAO 1833 PB DPTO: 1,CABA ZONA NORTE,C1024AAE,,,,NO,34.588887,58.388685
2739,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,AV CALLAO 291,CABA ZONA NORTE,C1022AAC,,,,NO,-34.605735,-58.392143
2740,BANCO SANTANDER ARGENTINA S.A.,AV CALLAO 349 PB DPTO: 1,CABA ZONA NORTE,C1022AAD,,,,NO,34.605068,58.392205
2741,BANCO SANTANDER ARGENTINA S.A.,AV CASEROS 3572 PB DPTO: 1,CABA ZONA NORTE,C1437AAR,,,,NO,34.638845,58.415461
2742,BANCO SANTANDER ARGENTINA S.A.,AV CONGRESO 3924 PB DPTO: 1,CABA ZONA NORTE,C1430AZN,,,,NO,34.563431,58.477984
2743,BANCO SANTANDER ARGENTINA S.A.,AV CORDOBA 2262 PB DPTO: 1,CABA ZONA NORTE,C1120AAR,,,,NO,34.599639,58.399722
2744,BANCO SANTANDER ARGENTINA S.A.,AV CORDOBA 2351 PB DPTO: 1,CABA ZONA NORTE,C1107ACO,,,,NO,34.558031,58.417021
